#proc cat nGausRV nGausWV
OutsideAcceptance hgg_TCJ0_0p0_5p0_cat0_17 2 1
OutsideAcceptance hgg_TCJ0_0p0_5p0_cat1_17 3 4
OutsideAcceptance hgg_TCJ0_0p0_5p0_cat2_17 2 1
OutsideAcceptance hgg_TCJ0_10p0_15p0_cat0_17 3 1
OutsideAcceptance hgg_TCJ0_10p0_15p0_cat1_17 2 3
OutsideAcceptance hgg_TCJ0_10p0_15p0_cat2_17 1 1
OutsideAcceptance hgg_TCJ0_15p0_25p0_cat0_17 3 1
OutsideAcceptance hgg_TCJ0_15p0_25p0_cat1_17 2 2
OutsideAcceptance hgg_TCJ0_15p0_25p0_cat2_17 2 3
OutsideAcceptance hgg_TCJ0_25p0_40p0_cat0_17 2 -1
OutsideAcceptance hgg_TCJ0_25p0_40p0_cat1_17 2 -1
OutsideAcceptance hgg_TCJ0_25p0_40p0_cat2_17 1 -1
OutsideAcceptance hgg_TCJ0_40p0_80p0_cat0_17 3 -1
OutsideAcceptance hgg_TCJ0_40p0_80p0_cat1_17 1 -1
OutsideAcceptance hgg_TCJ0_40p0_80p0_cat2_17 1 -1
OutsideAcceptance hgg_TCJ0_5p0_10p0_cat0_17 3 1
OutsideAcceptance hgg_TCJ0_5p0_10p0_cat1_17 4 3
OutsideAcceptance hgg_TCJ0_5p0_10p0_cat2_17 1 2
OutsideAcceptance hgg_TCJ0_80p0_10000p0_cat0_17 3 -1
OutsideAcceptance hgg_TCJ0_80p0_10000p0_cat1_17 -1 -1
OutsideAcceptance hgg_TCJ0_80p0_10000p0_cat2_17 -1 -1
OutsideAcceptance hgg_TCJ0_m1000p0_0p0_cat0_17 2 1
OutsideAcceptance hgg_TCJ0_m1000p0_0p0_cat1_17 2 1
OutsideAcceptance hgg_TCJ0_m1000p0_0p0_cat2_17 1 1
smH_TCJ0_0p0_5p0 hgg_TCJ0_0p0_5p0_cat0_17 2 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_0p0_5p0_cat1_17 1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_0p0_5p0_cat2_17 2 1
smH_TCJ0_0p0_5p0 hgg_TCJ0_10p0_15p0_cat0_17 -1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_10p0_15p0_cat1_17 -1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_10p0_15p0_cat2_17 1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_15p0_25p0_cat0_17 -1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_15p0_25p0_cat1_17 3 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_15p0_25p0_cat2_17 1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_25p0_40p0_cat0_17 -1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_25p0_40p0_cat1_17 -1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_25p0_40p0_cat2_17 1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_40p0_80p0_cat0_17 -1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_40p0_80p0_cat1_17 -1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_40p0_80p0_cat2_17 -1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_5p0_10p0_cat0_17 2 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_5p0_10p0_cat1_17 2 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_5p0_10p0_cat2_17 1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_80p0_10000p0_cat0_17 -1 -1
smH_TCJ0_0p0_5p0 hgg_TCJ0_80p0_10000p0_cat1_17 -1 -1
